RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Paul George, SF",OKC,59,36.7,4.89,3.18,8.07,15.69
2,"James Harden, PG",HOU,59,37.5,7.31,-0.15,7.16,13.81
3,"Nikola Jokic, C",DEN,62,31.5,4.70,1.81,6.51,11.38
4,"Anthony Davis, PF",NO,50,34.4,3.05,3.04,6.09,10.31
5,"Giannis Antetokounmpo, PF",MIL,59,33.0,2.99,2.95,5.94,11.25
6,"Nikola Vucevic, C",ORL,64,31.2,2.04,3.49,5.53,10.94
7,"Kevin Durant, SF",GS,62,35.5,4.61,0.78,5.39,12.08
8,"LeBron James, SF",LAL,46,35.7,3.57,1.81,5.38,9.09
9,"Stephen Curry, PG",GS,52,34.4,5.54,-0.45,5.09,9.66
10,"Kyle Lowry, PG",TOR,52,34.7,3.45,1.41,4.86,9.16
11,"Jrue Holiday, PG",NO,66,35.9,3.78,1.03,4.81,12.25
12,"Kyrie Irving, PG",BOS,53,32.8,4.05,0.58,4.63,8.40
13,"Jusuf Nurkic, C",POR,62,27.2,0.84,3.77,4.61,8.18
14,"Rudy Gobert, C",UTAH,63,31.7,0.38,4.20,4.58,9.92
15,"Damian Lillard, PG",POR,62,35.3,5.21,-0.80,4.41,10.22
16,"Joel Embiid, C",PHI,54,33.7,1.98,2.30,4.28,8.37
17,"Karl-Anthony Towns, C",MIN,61,33.3,2.92,1.34,4.26,9.61
18,"Paul Millsap, PF",DEN,52,26.3,1.14,2.99,4.13,6.00
19,"Eric Bledsoe, PG",MIL,62,29.2,2.94,1.05,3.99,8.37
20,"Jimmy Butler, SG",MIN/PHI,51,33.6,2.49,1.41,3.90,7.70
21,"Pascal Siakam, PF",TOR,63,31.9,2.03,1.76,3.79,8.90
22,"Chris Paul, PG",HOU,40,32.8,2.64,0.99,3.63,5.51
23,"Danny Green, SG",TOR,62,28.4,1.60,1.88,3.48,7.53
24,"Joe Ingles, SF",UTAH,63,31.6,1.49,1.87,3.36,8.20
25,"Mike Conley, PG",MEM,61,33.3,3.55,-0.23,3.32,8.16
26,"Brook Lopez, C",MIL,64,28.1,0.21,3.06,3.27,7.38
27,"Marc Gasol, C",TOR/MEM,61,32.5,0.72,2.49,3.21,7.67
28,"Blake Griffin, PF",DET,60,35.9,2.82,0.28,3.10,8.12
29,"Marcus Smart, PG",BOS,63,27.4,1.36,1.73,3.09,6.62
30,"Kevon Looney, C",GS,62,19.9,0.92,2.15,3.07,4.90
31,"Daniel Theis, PF",BOS,50,14.8,0.88,2.06,2.94,2.72
32,"Al Horford, C",BOS,54,28.9,1.01,1.80,2.81,5.84
33,"Kawhi Leonard, SF",TOR,46,34.5,3.06,-0.27,2.79,6.01
34,"Danilo Gallinari, SF",LAC,55,30.4,2.83,-0.11,2.72,6.07
35,"Nemanja Bjelica, PF",SAC,59,22.9,0.67,2.04,2.71,5.13
36,"Robert Covington, SF",MIN/PHI,35,34.4,-0.59,3.27,2.68,4.32
37,"Andre Iguodala, SG",GS,55,23.8,0.23,2.37,2.60,4.67
38,"Kemba Walker, PG",CHA,63,34.8,3.90,-1.31,2.59,7.96
39,"Rudy Gay, SF",SA,54,27.0,0.69,1.88,2.57,5.10
40,"Ed Davis, PF",BKN,65,18.1,-1.67,4.10,2.43,4.07
41,"Davis Bertans, SF",SA,59,21.4,2.05,0.37,2.42,4.46
42,"Draymond Green, PF",GS,48,31.2,-0.95,3.35,2.40,5.30
43,"Thaddeus Young, PF",IND,64,30.4,1.29,1.09,2.38,6.62
44,"Russell Westbrook, PG",OKC,55,35.7,2.40,-0.02,2.38,7.09
45,"Derrick Favors, PF",UTAH,62,23.5,-0.55,2.89,2.34,5.07
46,"Malcolm Brogdon, PG",MIL,59,29.3,2.02,0.28,2.30,5.95
47,"Al-Farouq Aminu, PF",POR,63,28.9,0.83,1.46,2.29,6.08
48,"Victor Oladipo, SG",IND,36,31.9,1.00,1.16,2.16,3.70
49,"De'Aaron Fox, PG",SAC,62,31.6,1.45,0.70,2.15,6.86
50,"Dwight Powell, PF",DAL,59,19.0,1.81,0.31,2.12,3.62
51,"Josh Richardson, SG",MIA,61,34.8,1.73,0.37,2.10,6.81
52,"Monte Morris, PG",DEN,63,24.3,2.24,-0.15,2.09,4.90
53,"Nikola Mirotic, PF",NO/MIL,39,27.7,1.04,0.91,1.95,3.58
54,"Domantas Sabonis, PF",IND,59,24.9,0.85,1.08,1.93,4.61
55,"Andre Drummond, C",DET,59,33.0,-0.27,2.19,1.92,5.93
56,"Patrick Beverley, PG",LAC,66,27.3,0.73,1.18,1.91,5.62
57,"Hassan Whiteside, C",MIA,54,25.2,-2.18,4.03,1.85,4.20
58,"DeAndre Jordan, C",DAL/NY,58,30.5,-2.22,4.03,1.81,5.61
59,"Boban Marjanovic, C",LAC/PHI,43,11.5,-0.85,2.65,1.80,1.58
60,"Luka Doncic, SF",DAL,59,32.1,2.64,-0.89,1.75,5.86
61,"Khris Middleton, SF",MIL,61,31.2,1.34,0.40,1.74,5.93
62,"Mason Plumlee, PF",DEN,63,20.6,0.14,1.60,1.74,3.88
