RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Paul George, SF",OKC,59,36.7,4.84,3.20,8.04,15.65
2,"James Harden, PG",HOU,58,37.4,7.05,0.03,7.08,13.25
3,"Nikola Jokic, C",DEN,61,31.4,4.66,1.83,6.49,11.03
4,"Anthony Davis, PF",NO,49,34.7,3.19,3.09,6.28,10.37
5,"Giannis Antetokounmpo, PF",MIL,58,33.0,2.90,2.76,5.66,10.52
6,"Nikola Vucevic, C",ORL,63,31.1,1.95,3.47,5.42,10.30
7,"Kevin Durant, SF",GS,62,35.5,4.55,0.80,5.35,11.80
8,"LeBron James, SF",LAL,45,35.5,3.37,1.87,5.24,8.54
9,"Rudy Gobert, C",UTAH,62,31.6,0.60,4.61,5.21,10.45
10,"Stephen Curry, PG",GS,52,34.4,5.70,-0.62,5.08,9.22
11,"Kyrie Irving, PG",BOS,52,32.8,4.24,0.72,4.96,8.38
12,"Kyle Lowry, PG",TOR,51,34.5,3.35,1.46,4.81,8.75
13,"Jrue Holiday, PG",NO,65,36.0,3.74,0.99,4.73,11.75
14,"Damian Lillard, PG",POR,61,35.3,5.27,-0.59,4.68,10.20
15,"Joel Embiid, C",PHI,54,33.7,2.02,2.33,4.35,8.45
16,"Karl-Anthony Towns, C",MIN,60,33.3,2.73,1.62,4.35,9.37
17,"Paul Millsap, PF",DEN,51,26.2,1.18,3.15,4.33,5.82
18,"Jusuf Nurkic, C",POR,61,27.2,0.54,3.74,4.28,7.59
19,"Eric Bledsoe, PG",MIL,61,29.2,2.99,1.05,4.04,8.27
20,"Chris Paul, PG",HOU,39,32.8,2.74,1.29,4.03,5.55
21,"Pascal Siakam, PF",TOR,62,31.7,2.00,1.85,3.85,8.68
22,"Jimmy Butler, SG",MIN/PHI,51,33.6,2.61,1.16,3.77,7.20
23,"Danny Green, SG",TOR,61,28.4,1.51,2.02,3.53,7.40
24,"Mike Conley, PG",MEM,61,33.3,3.66,-0.25,3.41,8.17
25,"Joe Ingles, SF",UTAH,62,31.6,1.30,2.01,3.31,7.84
26,"Brook Lopez, C",MIL,63,28.1,0.32,2.87,3.19,7.06
27,"Marcus Smart, PG",BOS,62,27.3,1.25,1.94,3.19,6.45
28,"Kevon Looney, C",GS,62,19.9,0.97,2.15,3.12,4.91
29,"Blake Griffin, PF",DET,59,35.8,2.84,0.25,3.09,7.90
30,"Marc Gasol, C",TOR/MEM,60,32.4,0.59,2.49,3.08,7.28
31,"Daniel Theis, PF",BOS,49,14.9,0.91,1.96,2.87,2.58
32,"Kawhi Leonard, SF",TOR,46,34.5,2.87,-0.12,2.75,5.83
